Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RUNX1 Regulates Genes Involved in Megakaryocyte Differentiation and Platelet Function	31/65	6.016778618252317E-7	1.5205365224151226E-6	0	0	3.620910957899369	51.864276151387436	KMT2D;CBFB;KMT2A;HDAC1;KMT2C;ITGA2B;KMT2B;ASH2L;GATA1;THBS1;SIN3B;SIN3A;H2BC21;WDR5;EP300;H4C1;H3-3A;H2AZ2;NFE2;PRMT1;SETD1B;SETD1A;H2BC1;RUNX1;KAT2B;NR4A3;AGO1;H2AC20;PRKCQ;MYL9;ZFPM1
Iron Uptake and Transport	29/59	6.223221342730524E-7	1.5688342473607614E-6	0	0	3.837994350282486	54.84420228430886	ATP6V1A;TFRC;HFE;IREB2;SLC40A1;CUL1;NEDD8;TCIRG1;ALAD;CAND1;UBB;FTH1;UBC;ATP6V0A2;HMOX1;RPS27A;HMOX2;SKP1;SLC11A2;MCOLN1;CP;ATP6V1B2;LCN2;ACO1;ATP6V0C;UBA52;ABCG2;ATP6V1B1;FTL
RHOQ GTPase Cycle	29/59	6.223221342730524E-7	1.5688342473607614E-6	0	0	3.837994350282486	54.84420228430886	TFRC;ITSN1;ARHGAP1;WASL;IQGAP1;SLC1A5;ARHGAP35;CDC42;GJA1;PAK1;OPHN1;ARL13B;STOM;PAK2;GIT1;PAK4;JUP;CAV1;SCRIB;WWP2;CDC42BPB;CDC42BPA;SLC4A7;OBSCN;DIAPH3;DLC1;CFTR;RHOQ;RAB7A
Response of Mtb to Phagocytosis	22/39	6.8607593117055E-7	1.7214990498789409E-6	0	0	5.133322600002927	72.85353898260547	GSK3A;NOS2;VPS33B;ENO1;CORO1A;PTPA;SFPQ;RNF213;UBB;HGS;UBC;PGK1;MAPK1;CTSG;TRIM27;RPS27A;RAB5A;UBA52;KPNB1;KPNA1;MAPK3;RAB7A
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	19/31	6.862448581833002E-7	1.7214990498789409E-6	0	0	6.277826122990221	89.09510506433212	CAMK2B;GRIA1;NSF;PRKCG;GRIA2;CAMK2D;PRKCB;CAMK2A;AP2A1;PRKCA;AP2B1;GRIP1;DLG1;DLG4;MYO6;AP2S1;MDM2;CAMK2G;AP2M1
Interaction Between L1 and Ankyrins	19/31	6.862448581833002E-7	1.7214990498789409E-6	0	0	6.277826122990221	89.09510506433212	ANK2;ANK3;L1CAM;ANK1;SPTB;ACTB;ACTG1;SPTA1;SCN10A;SCN8A;SCN9A;KCNQ2;SCN4A;SCN5A;SCN2A;SPTAN1;SPTBN1;SCN1A;SPTBN2
Trafficking of AMPA Receptors	19/31	6.862448581833002E-7	1.7214990498789409E-6	0	0	6.277826122990221	89.09510506433212	CAMK2B;GRIA1;NSF;PRKCG;GRIA2;CAMK2D;PRKCB;CAMK2A;AP2A1;PRKCA;AP2B1;GRIP1;DLG1;DLG4;MYO6;AP2S1;MDM2;CAMK2G;AP2M1
APC-Cdc20 Mediated Degradation of Nek2A	17/26	7.14463031893496E-7	1.7900928106315622E-6	0	0	7.487022310580959	105.9543525394369	UBE2C;UBE2E1;BUB1B;UBE2D1;CDC20;CDC23;UBB;UBE2S;CDC27;UBC;CDC16;NEK2;BUB3;RPS27A;UBA52;ANAPC1;MAD2L1
Interferon Alpha Beta Signaling	35/78	7.290406567896557E-7	1.8243841374675124E-6	0	0	3.233870125044991	45.699553177533005	RNASEL;ADAR;SAMHD1;SOCS3;SOCS1;UBB;UBC;RPS27A;JAK1;KPNA1;IP6K2;EGR1;PTPN1;IFNB1;STAT1;MX2;STAT2;MX1;HLA-B;EIF2AK2;ISG15;PTPN11;HLA-A;TYK2;PSMB8;IRF3;IRF4;IRF1;IRF7;IRF8;PTPN6;IRF6;ABCE1;UBA52;KPNB1
Mitotic Prophase	45/111	7.341815394194535E-7	1.8350056302706E-6	0	0	2.7117458367458367	38.30207985982845	RB1;RAB1A;SET;NUMA1;SMC4;SMC2;LMNB1;GOLGA2;PPP2CA;CCNB2;PPP2CB;CCNB1;PPP2R1B;PPP2R1A;H2BC21;TPR;LMNA;MAPK1;BANF1;H4C1;KMT5A;EMD;H3-3A;TMPO;MAPK3;NUP214;RAB2A;RANBP2;NEK9;H2AZ2;SEC13;NUP155;PRKCB;PLK1;H2BC1;PRKCA;VRK1;NUP153;LEMD3;H2AC20;CDK1;NUP98;LPIN1;LPIN2;MCPH1
